File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_0_0,9327,0,0,12 states,12 symbols,274,13,14,129,1.1339,17,16,5678,169972,SAT,1272.9225,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1532.2724,96,96,6,92,4,90,0.60,0.06,0.96,0.10,0.50,0.50,0.3326612903225806
Random2_6_0,1871,6,0,12 states,12 symbols,274,13,14,129,1.0915,17,16,5678,169972,SAT,1210.8375,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.240255376344086,48.15,0.0,,17,16,5678,169972,SAT,1485.8886,96,96,8,93,3,88,0.73,0.08,0.97,0.10,0.50,0.50,0.3326612903225806
Random2_5_0,8737,5,0,12 states,12 symbols,274,13,14,129,1.072,17,16,5678,169972,SAT,1248.2571,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1525.5480,96,96,10,92,4,86,0.71,0.10,0.96,0.20,0.50,0.50,0.3326612903225806
Random2_8_0,7526,8,0,12 states,12 symbols,274,13,14,129,1.1278,17,16,5678,169972,SAT,1421.7473,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.3908811475409836,48.15,0.0,,17,16,5678,169972,SAT,1499.5205,96,96,7,92,4,89,0.64,0.07,0.96,0.10,0.50,0.50,0.3326612903225806
Random2_7_0,216,7,0,12 states,12 symbols,274,13,14,129,1.0825,17,16,5678,169972,SAT,1332.9081,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1499.0817,96,96,7,91,5,89,0.58,0.07,0.95,0.10,0.50,0.50,0.3326612903225806
Random2_2_0,8690,2,0,12 states,12 symbols,274,13,14,129,1.0755,17,16,5678,169972,SAT,1293.205,96,96,1,95,1,95,0.5,0.01,0.99,0.0,0.5,0.5,0.240255376344086,48.15,0.0,,17,16,5678,169972,SAT,1507.6412,96,96,3,92,4,93,0.43,0.03,0.96,0.10,0.50,0.50,0.3326612903225806
Random2_3_0,9989,3,0,12 states,12 symbols,274,13,14,129,1.0768,17,16,5678,169972,SAT,1327.3892,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1498.8066,96,96,4,94,2,92,0.67,0.04,0.98,0.10,0.50,0.50,0.3326612903225806
Random2_9_0,3485,9,0,12 states,12 symbols,274,13,14,129,1.0832,17,16,5678,169972,SAT,1387.5246,96,96,2,96,0,94,1.0,0.02,1.0,0.0,0.5,0.5,0.3908811475409836,48.15,0.0,,17,16,5678,169972,SAT,1529.9451,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.3326612903225806
Random2_4_0,8332,4,0,12 states,12 symbols,274,13,14,129,1.0904,17,16,5678,169972,SAT,1224.841,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.240255376344086,48.15,0.0,,17,16,5678,169972,SAT,1488.3327,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.3326612903225806
Random2_1_0,2970,1,0,12 states,12 symbols,274,13,14,129,1.0947,17,16,5678,169972,SAT,1282.3182,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1523.9029,96,96,13,92,4,83,0.76,0.14,0.96,0.20,0.50,0.50,0.3326612903225806
