File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_3_150,9989,3,150,12 states,12 symbols,3010,13,0,1429,32.0477,13,12,20618,628558,SAT,675.2784,600,600,289,594,6,311,0.98,0.48,0.99,0.6,0.7,0.7,0.926418439716312,100.0,0.0,,13,12,20618,628558,SAT,754.1889,600,600,448,595,5,152,0.99,0.75,0.99,0.90,0.90,0.90,0.9583333333333334
Random2_5_150,8737,5,150,12 states,12 symbols,3042,13,0,1380,30.8205,13,12,19981,608125,SAT,658.6294,600,600,263,600,0,337,1.0,0.44,1.0,0.6,0.7,0.7,0.9375,100.0,0.0,,13,12,19981,608125,SAT,707.5456,600,600,89,596,4,511,0.96,0.15,0.99,0.30,0.60,0.60,0.8958333333333334
Random2_9_150,3485,9,150,12 states,12 symbols,3020,14,0,1481,28.8517,13,12,21294,650580,SAT,660.88,600,600,600,600,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,13,12,21294,650580,SAT,713.5824,600,600,600,600,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_4_150,8332,4,150,12 states,12 symbols,3030,13,0,1481,22.1358,13,12,21294,650242,SAT,644.1059,600,600,273,595,5,327,0.98,0.46,0.99,0.6,0.7,0.7,0.8958333333333334,100.0,0.0,,13,12,21294,650242,SAT,704.9262,600,600,382,597,3,218,0.99,0.64,0.99,0.80,0.80,0.80,0.8958333333333334
Random2_2_150,8690,2,150,12 states,12 symbols,3018,13,0,1500,28.2043,13,12,21541,658165,SAT,480.8606,600,600,600,597,3,0,1.0,1.0,0.99,1.0,1.0,1.0,0.9791666666666666,100.0,0.0,,13,12,21541,658165,SAT,734.0219,600,600,600,600,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_8_150,7526,8,150,12 states,12 symbols,3020,12,0,1474,26.4257,13,12,21203,646985,SAT,672.9969,600,600,126,598,2,474,0.98,0.21,1.0,0.3,0.6,0.6,0.9166666666666666,100.0,0.0,,13,12,21203,646985,SAT,725.3374,600,600,253,593,7,347,0.97,0.42,0.99,0.60,0.70,0.70,0.9166666666666666
Random2_1_150,2970,1,150,12 states,12 symbols,3031,12,0,1428,25.9946,13,12,20605,627803,SAT,462.5162,600,600,210,595,5,390,0.98,0.35,0.99,0.5,0.7,0.7,0.9166666666666666,100.0,0.0,,13,12,20605,627803,SAT,701.7991,600,600,351,590,10,249,0.97,0.58,0.98,0.70,0.80,0.80,0.9166666666666666
Random2_6_150,1871,6,150,12 states,12 symbols,3045,12,0,1395,31.5333,13,12,20176,614042,SAT,604.0017,600,600,158,597,3,442,0.98,0.26,0.99,0.4,0.6,0.6,0.9153079710144928,100.0,0.0,,13,12,20176,614042,SAT,727.6002,600,600,258,593,7,342,0.97,0.43,0.99,0.60,0.70,0.70,0.875
Random2_0_150,9327,0,150,12 states,12 symbols,3061,12,0,1499,34.5041,13,12,21528,657410,SAT,682.7491,600,600,600,599,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,100.0,0.0,,13,12,21528,657410,SAT,736.0068,600,600,286,596,4,314,0.99,0.48,0.99,0.60,0.70,0.70,0.875
Random2_7_150,216,7,150,12 states,12 symbols,3022,14,0,1394,28.9436,13,12,20163,614301,SAT,518.1418,600,600,245,594,6,355,0.98,0.41,0.99,0.6,0.7,0.7,0.9375,100.0,0.0,,13,12,20163,614301,SAT,686.3121,600,600,383,593,7,217,0.98,0.64,0.99,0.80,0.80,0.80,0.9375
