File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_0_18,9327,0,18,12 states,12 symbols,274,13,14,129,1.0752,17,16,5678,169972,SAT,1281.4183,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1482.5456,96,96,6,92,4,90,0.60,0.06,0.96,0.10,0.50,0.50,0.3326612903225806
Random2_5_18,8737,5,18,12 states,12 symbols,274,13,14,129,1.0871,17,16,5678,169972,SAT,1294.3783,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.240255376344086,48.15,0.0,,17,16,5678,169972,SAT,1513.9915,96,96,10,92,4,86,0.71,0.10,0.96,0.20,0.50,0.50,0.3326612903225806
Random2_3_18,9989,3,18,12 states,12 symbols,274,13,14,129,1.0753,17,16,5678,169972,SAT,1283.8126,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1518.7968,96,96,4,94,2,92,0.67,0.04,0.98,0.10,0.50,0.50,0.3326612903225806
Random2_6_18,1871,6,18,12 states,12 symbols,274,13,14,129,1.0819,17,16,5678,169972,SAT,1328.3973,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1524.3191,96,96,8,93,3,88,0.73,0.08,0.97,0.10,0.50,0.50,0.3326612903225806
Random2_8_18,7526,8,18,12 states,12 symbols,274,13,14,129,1.0856,17,16,5678,169972,SAT,1208.089,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.240255376344086,48.15,0.0,,17,16,5678,169972,SAT,1518.5074,96,96,7,92,4,89,0.64,0.07,0.96,0.10,0.50,0.50,0.3326612903225806
Random2_1_18,2970,1,18,12 states,12 symbols,274,13,14,129,1.0692,17,16,5678,169972,SAT,1375.0283,96,96,0,96,0,96,0.0,0.0,0.0,0.0,0.5,0.0,0.3908811475409836,48.15,0.0,,17,16,5678,169972,SAT,1507.0306,96,96,13,92,4,83,0.76,0.14,0.96,0.20,0.50,0.50,0.3326612903225806
Random2_7_18,216,7,18,12 states,12 symbols,274,13,14,129,1.0834,17,16,5678,169972,SAT,1437.8345,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.3908811475409836,48.15,0.0,,17,16,5678,169972,SAT,1484.8596,96,96,7,91,5,89,0.58,0.07,0.95,0.10,0.50,0.50,0.3326612903225806
Random2_4_18,8332,4,18,12 states,12 symbols,274,13,14,129,1.0821,17,16,5678,169972,SAT,1201.8731,96,96,1,96,0,95,1.0,0.01,1.0,0.0,0.5,0.5,0.240255376344086,48.15,0.0,,17,16,5678,169972,SAT,1507.3148,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.3326612903225806
Random2_2_18,8690,2,18,12 states,12 symbols,274,13,14,129,1.0708,17,16,5678,169972,SAT,1330.4898,96,96,0,95,1,96,0.0,0.0,0.99,0.0,0.5,0.5,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1527.6695,96,96,3,92,4,93,0.43,0.03,0.96,0.10,0.50,0.50,0.3326612903225806
Random2_9_18,3485,9,18,12 states,12 symbols,274,13,14,129,1.0598,17,16,5678,169972,SAT,1333.3681,96,96,2,96,0,94,1.0,0.02,1.0,0.0,0.5,0.5,0.3326612903225806,48.15,0.0,,17,16,5678,169972,SAT,1505.4697,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.3326612903225806
