File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
bluetooth_6_18,5064,6,18,15 states,15 symbols,345,17,50,170,15,4148,12,0,6.4768,19,18,31046,979556,SAT,1961.0813,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1577142857142857,25.37,6191.04,,19,18,31046,979556,SAT,1925.3702,72,72,2,72,0,70,1.00,0.03,1.00,0.10,0.50,0.50,0.1577142857142857
bluetooth_3_18,7492,3,18,15 states,15 symbols,346,13,55,172,15,4128,12,0,7.2661,20,19,34260,1118945,SAT,2059.0185,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0514721919302071,19.12,6070.59,,20,19,34260,1118945,SAT,2002.5669,72,72,1,72,0,71,1.00,0.01,1.00,0.00,0.50,0.50,0.17894736842105263
bluetooth_4_18,8493,4,18,15 states,15 symbols,341,15,41,167,15,2997,13,0,5.4667,16,15,22400,628024,SAT,1258.2976,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1531135531135531,26.79,5351.79,,16,15,22400,628024,SAT,1256.7852,72,72,2,72,0,70,1.00,0.03,1.00,0.10,0.50,0.50,0.1619047619047619
bluetooth_9_18,2581,9,18,15 states,15 symbols,342,7,53,168,15,3258,12,0,5.9992,16,15,22416,630705,SAT,1038.0236,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1634766527970411,11.67,5430.0,,16,15,22416,630705,SAT,1021.0967,72,72,0,72,0,72,0.00,0.00,0.00,0.00,0.50,0.00,0.18270920018492834
bluetooth_5_18,5571,5,18,15 states,15 symbols,341,8,46,165,15,2811,12,0,5.5047,16,15,22368,625734,SAT,1052.5305,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0765567765567765,14.81,5205.56,,16,15,22368,625734,SAT,1234.8865,72,72,0,72,0,72,0.00,0.00,0.00,0.00,0.50,0.00,0.02857142857142857
bluetooth_0_18,6773,0,18,15 states,15 symbols,340,15,41,168,15,2324,12,0,6.3681,18,17,27990,845495,SAT,1622.8891,72.0,72.0,1.0,72.0,0.0,71.0,1.0,0.01,1.0,0.0,0.5,0.5,0.1619854721549636,26.79,4150.0,,18,17,27990,845495,SAT,1507.7360,72,72,0,72,0,72,0.00,0.00,0.00,0.00,0.50,0.00,0.14456654456654458
bluetooth_7_18,8095,7,18,15 states,15 symbols,342,11,51,171,15,4408,12,0,7.714,16,15,22464,633628,SAT,1253.9207,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0761904761904762,17.74,7109.68,,16,15,22464,633628,SAT,1015.2708,72,72,0,72,0,72,0.00,0.00,0.00,0.00,0.50,0.00,0.1523809523809524
bluetooth_8_18,7258,8,18,15 states,15 symbols,339,8,43,166,15,2091,13,0,4.855,15,14,19830,531864,SAT,1073.9379,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1685812469317624,15.69,4100.0,,15,14,19830,531864,SAT,1093.4575,72,72,0,72,0,72,0.00,0.00,0.00,0.00,0.50,0.00,0.17755102040816328
bluetooth_1_18,4955,1,18,15 states,15 symbols,340,10,43,169,15,2663,11,0,4.7082,15,14,19875,534432,SAT,678.8142,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1874149659863945,18.87,5024.53,,15,14,19875,534432,SAT,635.6861,72,72,1,72,0,71,1.00,0.01,1.00,0.00,0.50,0.50,0.12823129251700682
bluetooth_2_18,8134,2,18,15 states,15 symbols,341,12,43,170,15,2803,12,0,5.6931,17,16,25160,732778,SAT,1402.5547,72.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1396103896103896,21.82,5096.36,,17,16,25160,732778,SAT,1404.1298,72,72,1,71,1,71,0.50,0.01,0.99,0.00,0.50,0.50,0.1396103896103896
