File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
bluetooth_9_150,2581,9,150,15 states,15 symbols,4151,80,23,2074,15,1050,55,0,2092.6962,29,28,124932,6967374,SAT,5296.9122,600.0,600.0,294.0,572.0,28.0,306.0,0.91,0.49,0.95,0.6,0.7,0.7,0.5630952380952381,77.67,1019.42,,29,28,124932,6967374,SAT,5436.5070,600,600,333,566,34,267,0.91,0.56,0.94,0.70,0.70,0.70,0.5850340136054422
bluetooth_6_150,5064,6,150,15 states,15 symbols,4152,93,102,2074,15,4360,57,0,8183.5285,30,28,124932,7122118,TIMEOUT,5546.7559,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,47.69,2235.9,,30,28,124932,7122118,TIMEOUT,5435.7918,,,,,,,,,,-1,,,-1
bluetooth_4_150,8493,4,150,15 states,15 symbols,4165,88,118,2081,15,8874,54,0,8323.8581,30,28,125135,7155243,TIMEOUT,5482.8503,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,42.72,4307.77,,30,28,125135,7155243,TIMEOUT,5558.2148,,,,,,,,,,-1,,,-1
bluetooth_0_150,6773,0,150,15 states,15 symbols,4186,74,31,2082,15,2429,54,0,1858.991,30,28,125164,6987450,TIMEOUT,5666.7733,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,70.48,2313.33,,30,28,125164,6987450,TIMEOUT,5598.2877,,,,,,,,,,-1,,,-1
bluetooth_2_150,8134,2,150,15 states,15 symbols,4149,88,134,2067,15,9306,55,0,9196.273,30,28,124729,7152909,TIMEOUT,5545.1076,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,39.64,4191.89,,30,28,124729,7152909,TIMEOUT,5538.4002,,,,,,,,,,-1,,,-1
bluetooth_3_150,7492,3,150,15 states,15 symbols,4169,77,97,2083,15,6735,54,0,6479.1834,30,28,125193,7105597,TIMEOUT,5504.9164,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,44.25,3870.69,,30,28,125193,7105597,TIMEOUT,5517.9483,,,,,,,,,,-1,,,-1
bluetooth_8_150,7258,8,150,15 states,15 symbols,4159,83,70,2076,15,2061,53,0,5043.9243,30,28,124990,7055652,TIMEOUT,5495.3106,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,54.25,1347.06,,30,28,124990,7055652,TIMEOUT,5451.2796,,,,,,,,,,-1,,,-1
bluetooth_5_150,5571,5,150,15 states,15 symbols,4157,106,120,2072,15,14072,56,0,8081.7572,30,28,124874,7170082,TIMEOUT,5482.123,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,46.9,6226.55,,30,28,124874,7170082,TIMEOUT,5460.4313,,,,,,,,,,-1,,,-1
bluetooth_1_150,4955,1,150,15 states,15 symbols,4153,69,140,2068,15,14612,55,0,8481.1896,30,28,124758,7133132,TIMEOUT,5610.684,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,33.01,6991.39,,30,28,124758,7133132,TIMEOUT,5435.7926,,,,,,,,,,-1,,,-1
bluetooth_7_150,8095,7,150,15 states,15 symbols,4158,81,117,2072,15,7258,54,0,7513.2376,30,28,124874,7122986,TIMEOUT,5489.2273,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,40.91,3665.66,,30,28,124874,7122986,TIMEOUT,5477.3460,,,,,,,,,,-1,,,-1
