File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
openSSL_5_0,3796,5,0,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.19,6,5,2226,28515,SAT,0.2419,112,112,57,112,0,55,1.0,0.51,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3270,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_1_18,9292,1,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.6718,6,5,2226,28515,SAT,0.2805,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3429,112,112,112,111,1,0,0.99,1.00,0.99,1.00,1.00,1.00,0.8119047619047619
openSSL_0_1200,5878,0,1200,6 states,20 symbols,11980,11,0,3221,19,0,30,0,1133.1439,7,6,24955,416704,SAT,5.7946,4800,4800,345,4800,0,4455,1.0,0.07,1.0,0.1,0.5,0.5,0.7857142857142857,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_4_18,6940,4,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1183,6,5,2226,28515,SAT,0.2463,112,112,58,112,0,54,1.0,0.52,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.2865,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_4_150,6940,4,150,6 states,20 symbols,1511,10,0,579,18,66,31,0,12.6648,6,5,5244,71339,SAT,0.4108,600,600,227,594,6,373,0.97,0.38,0.99,0.5,0.7,0.7,0.6547619047619048,100.0,660.0,,6,5,5244,71339,SAT,0.6123,600,600,339,548,52,261,0.87,0.56,0.91,0.70,0.70,0.70,0.6547619047619048
openSSL_9_4,8768,9,4,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1622,6,5,2226,28515,SAT,0.248,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3142,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_6_18,9758,6,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,2.6819,6,5,2226,28515,SAT,0.3258,112,112,53,112,0,59,1.0,0.47,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3522,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_8_0,7727,8,0,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1262,6,5,2226,28515,SAT,0.2559,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3604,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_3_2400,2163,3,2400,6 states,20 symbols,23261,11,0,10745,18,0,31,0,5571.5347,6,5,66240,966019,SAT,9.4364,9600,9600,2947,9513,87,6653,0.97,0.31,0.99,0.5,0.6,0.6,0.838095238095238,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_6_300,6237,6,300,6 states,20 symbols,3058,11,0,943,19,53,30,0,188.9254,7,6,9009,143344,SAT,2.0755,1200,1200,595,1167,33,605,0.95,0.5,0.97,0.7,0.7,0.7,0.8434959349593496,100.0,481.82,,7,6,9009,143344,SAT,1.4192,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,0.9523809523809523
openSSL_6_9,9758,6,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2379,6,5,2226,28515,SAT,0.4215,112,112,53,112,0,59,1.0,0.47,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3071,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_2_9,180,2,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.236,6,5,2226,28515,SAT,0.2455,112,112,112,112,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8119047619047619,100.0,7033.33,,6,5,2226,28515,SAT,0.3592,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_1_9,9292,1,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.3081,6,5,2226,28515,SAT,0.2499,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3563,112,112,112,111,1,0,0.99,1.00,0.99,1.00,1.00,1.00,0.8119047619047619
openSSL_8_600,8082,8,600,6 states,20 symbols,6021,11,0,1728,18,0,31,0,720.987,6,5,12138,172523,SAT,2.0517,2400,2400,1015,2294,106,1385,0.91,0.42,0.96,0.6,0.7,0.7,0.7333333333333334,100.0,0.0,,6,5,12138,172523,SAT,1.7966,2400,2400,1015,2294,106,1385,0.91,0.42,0.96,0.60,0.70,0.70,0.7333333333333334
openSSL_8_18,7727,8,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1023,6,5,2226,28515,SAT,0.2525,112,112,112,112,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8119047619047619,100.0,7033.33,,6,5,2226,28515,SAT,0.3527,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_0_18,5989,0,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2275,6,5,2226,28515,SAT,0.2569,112,112,46,112,0,66,1.0,0.41,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3772,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_7_150,312,7,150,6 states,20 symbols,1516,10,0,663,18,70,30,0,11.7172,6,5,5748,78731,SAT,0.4141,600,600,224,593,7,376,0.97,0.37,0.99,0.5,0.7,0.7,0.6285714285714286,100.0,700.0,,6,5,5748,78731,SAT,0.6369,600,600,326,538,62,274,0.84,0.54,0.90,0.70,0.70,0.70,0.6285714285714286
openSSL_2_18,180,2,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2372,6,5,2226,28515,SAT,0.2426,112,112,42,112,0,70,1.0,0.38,1.0,0.5,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.2875,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_9_150,8768,9,150,6 states,20 symbols,1481,11,0,482,18,184,31,0,14.3927,6,5,4662,62875,SAT,0.4216,600,600,235,600,0,365,1.0,0.39,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,1672.73,,6,5,4662,62875,SAT,0.4848,600,600,600,600,0,0,1.00,1.00,1.00,1.00,1.00,1.00,0.8904761904761904
openSSL_7_9,312,7,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1576,6,5,2226,28515,SAT,0.2461,112,112,48,112,0,64,1.0,0.43,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3528,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_6_4,9758,6,4,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1849,6,5,2226,28515,SAT,0.2588,112,112,53,112,0,59,1.0,0.47,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.2705,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_4_9,6940,4,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1482,6,5,2226,28515,SAT,0.2447,112,112,58,112,0,54,1.0,0.52,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3670,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_9_1200,7229,9,1200,6 states,20 symbols,11873,11,0,5627,18,0,31,0,1141.2512,6,5,35532,515635,SAT,5.4858,4800,4800,1742,4635,165,3058,0.91,0.36,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_0_0,5989,0,0,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1689,6,5,2226,28515,SAT,0.2507,112,112,46,112,0,66,1.0,0.41,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3363,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_5_600,6634,5,600,6 states,20 symbols,6173,11,0,1847,18,0,31,0,789.0328,6,5,12852,182995,SAT,2.358,2400,2400,1012,2314,86,1388,0.92,0.42,0.96,0.6,0.7,0.7,0.7595238095238095,100.0,0.0,,6,5,12852,182995,SAT,1.8933,2400,2400,1012,2314,86,1388,0.92,0.42,0.96,0.60,0.70,0.70,0.7595238095238095
openSSL_3_18,6240,3,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1836,6,5,2226,28515,SAT,0.2609,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3390,112,112,112,106,6,0,0.95,1.00,0.95,1.00,1.00,1.00,0.8119047619047619
openSSL_6_37,9758,6,37,6 states,20 symbols,258,30,0,113,18,993,21,0,3.4149,6,5,2448,31771,SAT,0.3535,148,148,68,147,1,80,0.99,0.46,0.99,0.6,0.7,0.7,0.838095238095238,100.0,3310.0,,6,5,2448,31771,SAT,0.2769,148,148,95,144,4,53,0.96,0.64,0.97,0.80,0.80,0.80,0.8119047619047619
openSSL_6_1200,8807,6,1200,6 states,20 symbols,11907,11,0,5731,18,0,31,0,1220.4164,6,5,36156,524787,SAT,2.9317,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8904761904761904,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_1_0,9292,1,0,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1997,6,5,2226,28515,SAT,0.2537,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3432,112,112,112,111,1,0,0.99,1.00,0.99,1.00,1.00,1.00,0.8119047619047619
openSSL_5_75,3796,5,75,6 states,20 symbols,676,11,0,287,18,109,30,0,4.1544,6,5,3492,45715,SAT,0.3616,300,300,115,299,1,185,0.99,0.38,1.0,0.6,0.7,0.7,0.7857142857142857,100.0,990.91,,6,5,3492,45715,SAT,0.4632,300,300,187,300,0,113,1.00,0.62,1.00,0.80,0.80,0.80,0.8642857142857143
openSSL_8_37,7727,8,37,6 states,20 symbols,252,33,0,124,18,2246,22,0,1.8747,6,5,2514,32955,SAT,0.2164,148,148,59,142,6,89,0.91,0.4,0.96,0.6,0.7,0.7,0.6547619047619048,100.0,6806.06,,6,5,2514,32955,SAT,0.2926,148,148,84,122,26,64,0.76,0.57,0.82,0.70,0.70,0.70,0.6547619047619048
openSSL_5_37,3796,5,37,6 states,20 symbols,256,18,0,124,18,567,22,0,1.0877,6,5,2514,31875,SAT,0.2791,148,148,66,148,0,82,1.0,0.45,1.0,0.6,0.7,0.7,0.838095238095238,100.0,3150.0,,6,5,2514,31875,SAT,0.3055,148,148,148,144,4,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_1_150,9292,1,150,6 states,20 symbols,1506,10,0,662,18,49,30,0,10.4844,6,5,5742,78643,SAT,0.4897,600,600,232,600,0,368,1.0,0.39,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,490.0,,6,5,5742,78643,SAT,0.7577,600,600,327,595,5,273,0.98,0.55,0.99,0.70,0.80,0.80,0.838095238095238
openSSL_3_600,2753,3,600,6 states,20 symbols,6129,11,0,1558,18,0,31,0,908.9471,6,5,11118,157563,SAT,1.8896,2400,2400,1027,2247,153,1373,0.87,0.43,0.94,0.6,0.7,0.7,0.680952380952381,100.0,0.0,,6,5,11118,157563,SAT,1.4764,2400,2400,1027,2247,153,1373,0.87,0.43,0.94,0.60,0.70,0.70,0.680952380952381
openSSL_7_300,2395,7,300,6 states,20 symbols,3107,11,0,864,18,46,31,0,216.0927,6,5,6954,96491,SAT,1.2077,1200,1200,588,1038,162,612,0.78,0.49,0.86,0.6,0.7,0.7,0.6547619047619048,100.0,418.18,,6,5,6954,96491,SAT,0.5419,1200,1200,588,1038,162,612,0.78,0.49,0.86,0.60,0.70,0.70,0.6547619047619048
openSSL_7_18,312,7,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2492,6,5,2226,28515,SAT,0.2451,112,112,48,112,0,64,1.0,0.43,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3479,112,112,112,108,4,0,0.97,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_8_75,7727,8,75,6 states,20 symbols,679,11,0,315,18,113,28,0,2.8747,6,5,3660,48179,SAT,0.3817,300,300,114,300,0,186,1.0,0.38,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,1027.27,,6,5,3660,48179,SAT,0.4859,300,300,170,300,0,130,1.00,0.57,1.00,0.70,0.80,0.80,0.8642857142857143
openSSL_1_300,6583,1,300,6 states,20 symbols,3097,11,0,953,18,30,31,0,171.2475,6,5,7488,104323,SAT,1.061,1200,1200,591,1122,78,609,0.88,0.49,0.94,0.6,0.7,0.7,0.7071428571428572,100.0,272.73,,6,5,7488,104323,SAT,0.8330,1200,1200,591,1122,78,609,0.88,0.49,0.94,0.60,0.70,0.70,0.7071428571428572
openSSL_5_150,3796,5,150,6 states,20 symbols,1486,10,0,632,18,49,31,0,10.7272,6,5,5562,76003,SAT,0.4252,600,600,226,567,33,374,0.87,0.38,0.94,0.5,0.7,0.7,0.6285714285714286,100.0,490.0,,6,5,5562,76003,SAT,0.7196,600,600,326,501,99,274,0.77,0.54,0.83,0.60,0.70,0.70,0.6285714285714286
openSSL_9_2400,7229,9,2400,6 states,20 symbols,23155,11,0,10798,18,0,31,0,5108.5242,6,5,66558,970683,SAT,8.0878,9600,9600,2972,9476,124,6628,0.96,0.31,0.99,0.5,0.6,0.6,0.8119047619047619,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_8_150,7727,8,150,6 states,20 symbols,1499,10,0,676,18,86,31,0,11.9314,6,5,5826,79875,SAT,0.4947,600,600,230,569,31,370,0.88,0.38,0.95,0.5,0.7,0.7,0.7857142857142857,100.0,860.0,,6,5,5826,79875,SAT,0.7431,600,600,327,547,53,273,0.86,0.55,0.91,0.70,0.70,0.70,0.7857142857142857
openSSL_1_2400,858,1,2400,6 states,20 symbols,23169,11,0,6481,18,0,31,0,5796.8749,6,5,40656,590787,SAT,5.8366,9600,9600,2974,9429,171,6626,0.95,0.31,0.98,0.5,0.6,0.6,0.7857142857142857,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_5_4,3796,5,4,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1459,6,5,2226,28515,SAT,0.2422,112,112,57,112,0,55,1.0,0.51,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.2771,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_6_2400,8807,6,2400,6 states,20 symbols,23148,11,0,6434,19,0,30,0,5527.8599,7,6,47446,802264,SAT,5.3271,9600,9600,2942,8751,849,6658,0.78,0.31,0.91,0.4,0.6,0.6,0.8193960511033682,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_1_4,9292,1,4,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2,6,5,2226,28515,SAT,0.2533,112,112,49,112,0,63,1.0,0.44,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3507,112,112,112,111,1,0,0.99,1.00,0.99,1.00,1.00,1.00,0.8119047619047619
openSSL_8_1200,8312,8,1200,6 states,20 symbols,12004,11,0,3448,18,0,31,0,1405.3157,6,5,22458,323883,SAT,4.596,4800,4800,1747,4645,155,3053,0.92,0.36,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_7_75,312,7,75,6 states,20 symbols,693,10,0,296,18,89,26,0,2.5532,6,5,3546,46435,SAT,0.3641,300,300,300,300,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8119047619047619,100.0,890.0,,6,5,3546,46435,SAT,0.4702,300,300,174,274,26,126,0.87,0.58,0.91,0.70,0.70,0.70,0.8119047619047619
openSSL_9_9,8768,9,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.112,6,5,2226,28515,SAT,0.2449,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3748,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_1_1200,858,1,1200,6 states,20 symbols,11914,11,0,3016,18,0,31,0,1177.2467,6,5,19866,285867,SAT,4.4047,4800,4800,1753,4651,149,3047,0.92,0.37,0.97,0.5,0.7,0.7,0.7595238095238095,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_4_300,979,4,300,6 states,20 symbols,3072,10,0,1376,18,22,31,0,172.2075,6,5,10026,141475,SAT,1.3959,1200,1200,579,1113,87,621,0.87,0.48,0.93,0.6,0.7,0.7,0.680952380952381,100.0,220.0,,6,5,10026,141475,SAT,1.1811,1200,1200,579,1113,87,621,0.87,0.48,0.93,0.60,0.70,0.70,0.680952380952381
openSSL_5_18,3796,5,18,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1721,6,5,2226,28515,SAT,0.2442,112,112,57,112,0,55,1.0,0.51,1.0,0.7,0.8,0.8,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3293,112,112,112,107,5,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8119047619047619
openSSL_1_600,6583,1,600,6 states,20 symbols,6094,11,0,3019,18,9,31,0,772.6574,6,5,19884,286131,SAT,4.0291,2400,2400,1008,2400,0,1392,1.0,0.42,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,81.82,,6,5,19884,286131,SAT,3.2930,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,0.8904761904761904
openSSL_9_37,8768,9,37,6 states,20 symbols,255,21,0,124,18,1796,21,0,1.4594,6,5,2514,32091,SAT,0.2581,148,148,54,148,0,94,1.0,0.36,1.0,0.5,0.7,0.7,0.8119047619047619,100.0,8552.38,,6,5,2514,32091,SAT,0.5696,148,148,96,148,0,52,1.00,0.65,1.00,0.80,0.80,0.80,0.8642857142857143
openSSL_6_600,6237,6,600,6 states,20 symbols,6111,11,0,1878,19,0,30,0,889.4702,7,6,15554,255544,SAT,3.8266,2400,2400,1012,2354,46,1388,0.96,0.42,0.98,0.6,0.7,0.7,0.8785714285714286,100.0,0.0,,7,6,15554,255544,SAT,3.2363,2400,2400,1012,2354,46,1388,0.96,0.42,0.98,0.60,0.70,0.70,0.8785714285714286
openSSL_0_37,5989,0,37,6 states,20 symbols,258,12,0,129,18,118,20,0,0.8757,6,5,2544,31883,SAT,0.2949,148,148,148,147,1,0,0.99,1.0,0.99,1.0,1.0,1.0,0.838095238095238,100.0,983.33,,6,5,2544,31883,SAT,0.3988,148,148,93,141,7,55,0.93,0.63,0.95,0.80,0.80,0.80,0.7595238095238095
openSSL_2_4,180,2,4,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.1831,6,5,2226,28515,SAT,0.2502,112,112,42,112,0,70,1.0,0.38,1.0,0.5,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3897,112,112,112,109,3,0,0.97,1.00,0.97,1.00,1.00,1.00,0.8119047619047619
openSSL_9_300,8960,9,300,6 states,20 symbols,3068,10,0,1294,18,0,31,0,150.3958,6,5,9534,134259,SAT,1.7454,1200,1200,581,1132,68,619,0.9,0.48,0.94,0.6,0.7,0.7,0.7333333333333334,100.0,0.0,,6,5,9534,134259,SAT,1.4515,1200,1200,581,1132,68,619,0.90,0.48,0.94,0.60,0.70,0.70,0.7333333333333334
openSSL_3_9,6240,3,9,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2277,6,5,2226,28515,SAT,0.2649,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.3797,112,112,112,106,6,0,0.95,1.00,0.95,1.00,1.00,1.00,0.8119047619047619
openSSL_0_300,866,0,300,6 states,20 symbols,3075,10,0,1189,18,0,31,0,114.9067,6,5,8904,125019,SAT,1.2861,1200,1200,576,1115,85,624,0.87,0.48,0.93,0.6,0.7,0.7,0.680952380952381,100.0,0.0,,6,5,8904,125019,SAT,0.8577,1200,1200,576,1115,85,624,0.87,0.48,0.93,0.60,0.70,0.70,0.680952380952381
openSSL_4_75,6940,4,75,6 states,20 symbols,693,11,0,286,18,78,27,0,3.0229,6,5,3486,45627,SAT,0.3414,300,300,116,297,3,184,0.97,0.39,0.99,0.6,0.7,0.7,0.8119047619047619,100.0,709.09,,6,5,3486,45627,SAT,0.4438,300,300,300,290,10,0,0.97,1.00,0.97,1.00,1.00,1.00,0.838095238095238
openSSL_8_2400,8312,8,2400,6 states,20 symbols,23146,11,0,6447,18,0,31,0,6490.4558,6,5,40452,587795,SAT,2.8439,9600,9600,9600,8348,1252,0,0.88,1.0,0.87,0.9,0.9,0.9,0.8119047619047619,100.0,0.0,,,,,,,,,,,,,,,,,,,,
openSSL_3_4,6240,3,4,6 states,20 symbols,153,30,0,76,18,2110,19,0,1.2224,6,5,2226,28515,SAT,0.2466,112,112,45,112,0,67,1.0,0.4,1.0,0.6,0.7,0.7,0.8642857142857143,100.0,7033.33,,6,5,2226,28515,SAT,0.4097,112,112,112,106,6,0,0.95,1.00,0.95,1.00,1.00,1.00,0.8119047619047619
